"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"PASSERIFORMES"	"CISTICOLIDAE"	"Prinia"	"bairdii"	"Banded Prinia"	"LC"	758	23
"PASSERIFORMES"	"CISTICOLIDAE"	"Prinia"	"robertsi"	"Briar Warbler"	"LC"	758	24
"PASSERIFORMES"	"CISTICOLIDAE"	"Rhopophilus"	"pekinensis"	"White-browed Chinese Warbler"	"LC"	759	0
"PASSERIFORMES"	"CISTICOLIDAE"	"Scotocerca"	"inquieta"	"Streaked Scrub-warbler"	"LC"	760	0
"PASSERIFORMES"	"CISTICOLIDAE"	"Spiloptila"	"clamans"	"Cricket Longtail"	"LC"	761	0
"PASSERIFORMES"	"CISTICOLIDAE"	"Spiloptila"	"rufifrons"	"Red-faced Apalis"	"LC"	761	1
"PASSERIFORMES"	"CISTICOLIDAE"	"Urolais"	"epichlorus"	"Green Longtail"	"LC"	762	0
"PASSERIFORMES"	"CLIMACTERIDAE"	"Climacteris"	"affinis"	"White-browed Treecreeper"	"LC"	763	0
"PASSERIFORMES"	"CLIMACTERIDAE"	"Climacteris"	"erythrops"	"Red-browed Treecreeper"	"LC"	763	1
"PASSERIFORMES"	"CLIMACTERIDAE"	"Climacteris"	"picumnus"	"Brown Treecreeper"	"LC"	763	2
"PASSERIFORMES"	"CLIMACTERIDAE"	"Climacteris"	"melanurus"	"Black-tailed Treecreeper"	"LC"	763	3
"PASSERIFORMES"	"CLIMACTERIDAE"	"Climacteris"	"rufus"	"Rufous Treecreeper"	"LC"	763	4
"PASSERIFORMES"	"CLIMACTERIDAE"	"Cormobates"	"placens"	"Papuan Treecreeper"	"LC"	764	0
"PASSERIFORMES"	"CLIMACTERIDAE"	"Cormobates"	"leucophaea"	"White-throated Treecreeper"	"LC"	764	1
"PASSERIFORMES"	"CNEMOPHILIDAE"	"Cnemophilus"	"macgregorii"	"Crested Bird-of-paradise"	"LC"	765	0
"PASSERIFORMES"	"CNEMOPHILIDAE"	"Cnemophilus"	"loriae"	"Loria's Bird-of-paradise"	"LC"	765	1
"PASSERIFORMES"	"CNEMOPHILIDAE"	"Loboparadisea"	"sericea"	"Yellow-breasted Bird-of-paradise"	"NT"	766	0
"PASSERIFORMES"	"COEREBIDAE"	"Coereba"	"flaveola"	"Bananaquit"	"LC"	767	0
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Colluricincla"	"umbrina"	"Sooty Shrike-thrush"	"LC"	768	1
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Colluricincla"	"megarhyncha"	"Little Shrike-thrush"	"LC"	768	2
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Colluricincla"	"sanghirensis"	"Sangihe Shrike-thrush"	"CR"	768	0
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Colluricincla"	"boweri"	"Bower's Shrike-thrush"	"LC"	768	3
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Colluricincla"	"woodwardi"	"Sandstone Shrike-thrush"	"LC"	768	4
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Colluricincla"	"harmonica"	"Grey Shrike-thrush"	"LC"	768	5
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Oreoica"	"gutturalis"	"Crested Bellbird"	"LC"	769	0
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Pitohui"	"kirhocephalus"	"Variable Pitohui"	"LC"	770	1
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Pitohui"	"dichrous"	"Hooded Pitohui"	"LC"	770	2
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Pitohui"	"incertus"	"White-bellied Pitohui"	"NT"	770	0
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Pitohui"	"ferrugineus"	"Rusty Pitohui"	"LC"	770	3
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Pitohui"	"cristatus"	"Crested Pitohui"	"LC"	770	4
"PASSERIFORMES"	"COLLURICINCLIDAE"	"Pitohui"	"nigrescens"	"Black Pitohui"	"LC"	770	5
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"lineata"	"Rufous Gnateater"	"LC"	771	0
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"aurita"	"Chestnut-belted Gnateater"	"LC"	771	1
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"roberti"	"Hooded Gnateater"	"LC"	771	2
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"peruviana"	"Ash-throated Gnateater"	"LC"	771	3
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"ardesiaca"	"Slaty Gnateater"	"LC"	771	4
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"castaneiceps"	"Chestnut-crowned Gnateater"	"LC"	771	5
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"melanops"	"Black-cheeked Gnateater"	"LC"	771	6
"PASSERIFORMES"	"CONOPOPHAGIDAE"	"Conopophaga"	"melanogaster"	"Black-bellied Gnateater"	"LC"	771	7
"PASSERIFORMES"	"CORCORACIDAE"	"Corcorax"	"melanorhamphos"	"White-winged Chough"	"LC"	772	0
"PASSERIFORMES"	"CORCORACIDAE"	"Struthidea"	"cinerea"	"Apostlebird"	"LC"	773	0
"PASSERIFORMES"	"CORVIDAE"	"Aphelocoma"	"insularis"	"Island Scrub-jay"	"VU"	774	0
"PASSERIFORMES"	"CORVIDAE"	"Aphelocoma"	"californica"	"Western Scrub-jay"	"LC"	774	2
"PASSERIFORMES"	"CORVIDAE"	"Aphelocoma"	"coerulescens"	"Florida Scrub-jay"	"VU"	774	1
"PASSERIFORMES"	"CORVIDAE"	"Aphelocoma"	"ultramarina"	"Transvolcanic Jay"	"LC"	774	3
"PASSERIFORMES"	"CORVIDAE"	"Aphelocoma"	"wollweberi"	"Mexican Jay"	"LC"	774	4
"PASSERIFORMES"	"CORVIDAE"	"Aphelocoma"	"unicolor"	"Unicoloured Jay"	"LC"	774	5
"PASSERIFORMES"	"CORVIDAE"	"Calocitta"	"colliei"	"Black-throated Magpie-jay"	"LC"	775	0
"PASSERIFORMES"	"CORVIDAE"	"Calocitta"	"formosa"	"White-throated Magpie-jay"	"LC"	775	1
"PASSERIFORMES"	"CORVIDAE"	"Cissa"	"chinensis"	"Green Magpie"	"LC"	776	1
"PASSERIFORMES"	"CORVIDAE"	"Cissa"	"hypoleuca"	"Yellow-breasted Magpie"	"LC"	776	2
"PASSERIFORMES"	"CORVIDAE"	"Cissa"	"thalassina"	"Javan Green Magpie"	"CR"	776	0
"PASSERIFORMES"	"CORVIDAE"	"Cissa"	"jefferyi"	"Bornean Green Magpie"	"LC"	776	3
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"monedula"	"Eurasian Jackdaw"	"LC"	777	8
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"dauuricus"	"Daurian Jackdaw"	"LC"	777	9
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"splendens"	"House Crow"	"LC"	777	10
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"moneduloides"	"New Caledonian Crow"	"LC"	777	11
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"enca"	"Slender-billed Crow"	"LC"	777	12
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"typicus"	"Piping Crow"	"LC"	777	13
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"unicolor"	"Banggai Crow"	"CR"	777	1
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"florensis"	"Flores Crow"	"EN"	777	3
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"kubaryi"	"Mariana Crow"	"CR"	777	2
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"validus"	"Long-billed Crow"	"LC"	777	14
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"meeki"	"Bougainville Crow"	"LC"	777	15
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"woodfordi"	"White-billed Crow"	"LC"	777	16
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"fuscicapillus"	"Brown-headed Crow"	"NT"	777	5
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"tristis"	"Grey Crow"	"LC"	777	17
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"capensis"	"Cape Crow"	"LC"	777	18
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"frugilegus"	"Rook"	"LC"	777	19
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"caurinus"	"North-western Crow"	"LC"	777	20
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"brachyrhynchos"	"American Crow"	"LC"	777	21
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"ossifragus"	"Fish Crow"	"LC"	777	22
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"imparatus"	"Tamaulipas Crow"	"LC"	777	23
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"sinaloae"	"Sinaloa Crow"	"LC"	777	24
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"palmarum"	"Palm Crow"	"NT"	777	6
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"jamaicensis"	"Jamaican Crow"	"LC"	777	25
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"nasicus"	"Cuban Crow"	"LC"	777	26
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"leucognaphalus"	"White-necked Crow"	"VU"	777	4
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"corone"	"Carrion Crow"	"LC"	777	27
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"macrorhynchos"	"Large-billed Crow"	"LC"	777	28
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"levaillantii"	"Jungle Crow"	"LC"	777	29
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"orru"	"Torresian Crow"	"LC"	777	30
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"bennetti"	"Little Crow"	"LC"	777	31
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"coronoides"	"Australian Raven"	"LC"	777	32
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"mellori"	"Little Raven"	"LC"	777	33
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"tasmanicus"	"Forest Raven"	"LC"	777	34
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"torquatus"	"Collared Crow"	"NT"	777	7
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"hawaiiensis"	"Hawaiian Crow"	"EW"	777	0
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"cryptoleucus"	"Chihuahuan Raven"	"LC"	777	35
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"albus"	"Pied Crow"	"LC"	777	36
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"edithae"	"Somali Crow"	"LC"	777	37
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"ruficollis"	"Brown-necked Raven"	"LC"	777	38
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"corax"	"Common Raven"	"LC"	777	39
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"rhipidurus"	"Fan-tailed Raven"	"LC"	777	40
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"albicollis"	"White-necked Raven"	"LC"	777	41
"PASSERIFORMES"	"CORVIDAE"	"Corvus"	"crassirostris"	"Thick-billed Raven"	"LC"	777	42
"PASSERIFORMES"	"CORVIDAE"	"Crypsirina"	"temia"	"Racket-tailed Treepie"	"LC"	778	1
"PASSERIFORMES"	"CORVIDAE"	"Crypsirina"	"cucullata"	"Hooded Treepie"	"NT"	778	0
"PASSERIFORMES"	"CORVIDAE"	"Cyanocitta"	"cristata"	"Blue Jay"	"LC"	779	0
"PASSERIFORMES"	"CORVIDAE"	"Cyanocitta"	"stelleri"	"Steller's Jay"	"LC"	779	1
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"melanocyaneus"	"Bushy-crested Jay"	"LC"	780	2
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"sanblasianus"	"San Blas Jay"	"LC"	780	3
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"yucatanicus"	"Yucatan Jay"	"LC"	780	4
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"beecheii"	"Purplish-backed Jay"	"LC"	780	5
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"cyanomelas"	"Purplish Jay"	"LC"	780	6
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"caeruleus"	"Azure Jay"	"NT"	780	0
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"violaceus"	"Violaceous Jay"	"LC"	780	7
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"cristatellus"	"Curl-crested Jay"	"LC"	780	8
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"heilprini"	"Azure-naped Jay"	"LC"	780	9
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"cayanus"	"Cayenne Jay"	"LC"	780	10
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"affinis"	"Black-chested Jay"	"LC"	780	11
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"dickeyi"	"Tufted Jay"	"NT"	780	1
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"chrysops"	"Plush-crested Jay"	"LC"	780	12
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"cyanopogon"	"White-naped Jay"	"LC"	780	13
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"mystacalis"	"White-tailed Jay"	"LC"	780	14
"PASSERIFORMES"	"CORVIDAE"	"Cyanocorax"	"yncas"	"Green Jay"	"LC"	780	15
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"armillata"	"Black-collared Jay"	"LC"	781	4
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"turcosa"	"Turquoise Jay"	"LC"	781	5
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"viridicyanus"	"White-collared Jay"	"NT"	781	2
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"cucullata"	"Azure-hooded Jay"	"LC"	781	6
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"pulchra"	"Beautiful Jay"	"NT"	781	3
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"pumilo"	"Black-throated Jay"	"LC"	781	7
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"nana"	"Dwarf Jay"	"VU"	781	0
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"mirabilis"	"White-throated Jay"	"VU"	781	1
"PASSERIFORMES"	"CORVIDAE"	"Cyanolyca"	"argentigula"	"Silvery-throated Jay"	"LC"	781	8
"PASSERIFORMES"	"CORVIDAE"	"Cyanopica"	"cyanus"	"Azure-winged Magpie"	"LC"	782	0
"PASSERIFORMES"	"CORVIDAE"	"Dendrocitta"	"vagabunda"	"Rufous Treepie"	"LC"	783	1
"PASSERIFORMES"	"CORVIDAE"	"Dendrocitta"	"formosae"	"Grey Treepie"	"LC"	783	2
"PASSERIFORMES"	"CORVIDAE"	"Dendrocitta"	"occipitalis"	"Sunda Treepie"	"LC"	783	3
"PASSERIFORMES"	"CORVIDAE"	"Dendrocitta"	"leucogastra"	"White-bellied Treepie"	"LC"	783	4
"PASSERIFORMES"	"CORVIDAE"	"Dendrocitta"	"frontalis"	"Collared Treepie"	"LC"	783	5
"PASSERIFORMES"	"CORVIDAE"	"Dendrocitta"	"bayleyi"	"Andaman Treepie"	"NT"	783	0
"PASSERIFORMES"	"CORVIDAE"	"Garrulus"	"glandarius"	"Eurasian Jay"	"LC"	784	1
"PASSERIFORMES"	"CORVIDAE"	"Garrulus"	"lanceolatus"	"Black-headed Jay"	"LC"	784	2
"PASSERIFORMES"	"CORVIDAE"	"Garrulus"	"lidthi"	"Amami Jay"	"VU"	784	0
"PASSERIFORMES"	"CORVIDAE"	"Gymnorhinus"	"cyanocephalus"	"Pinyon Jay"	"VU"	785	0
"PASSERIFORMES"	"CORVIDAE"	"Nucifraga"	"columbiana"	"Clark's Nutcracker"	"LC"	786	0
"PASSERIFORMES"	"CORVIDAE"	"Nucifraga"	"caryocatactes"	"Spotted Nutcracker"	"LC"	786	1
"PASSERIFORMES"	"CORVIDAE"	"Perisoreus"	"infaustus"	"Siberian Jay"	"LC"	787	1
"PASSERIFORMES"	"CORVIDAE"	"Perisoreus"	"internigrans"	"Sichuan Jay"	"VU"	787	0
"PASSERIFORMES"	"CORVIDAE"	"Perisoreus"	"canadensis"	"Grey Jay"	"LC"	787	2
"PASSERIFORMES"	"CORVIDAE"	"Pica"	"pica"	"Black-billed Magpie"	"LC"	788	0
"PASSERIFORMES"	"CORVIDAE"	"Pica"	"nuttalli"	"Yellow-billed Magpie"	"LC"	788	1
"PASSERIFORMES"	"CORVIDAE"	"Platylophus"	"galericulatus"	"Crested Jay"	"NT"	789	0
"PASSERIFORMES"	"CORVIDAE"	"Platysmurus"	"leucopterus"	"Black Magpie"	"NT"	790	0
"PASSERIFORMES"	"CORVIDAE"	"Podoces"	"hendersoni"	"Mongolian Ground-jay"	"LC"	791	1
"PASSERIFORMES"	"CORVIDAE"	"Podoces"	"biddulphi"	"Xinjiang Ground-jay"	"NT"	791	0
"PASSERIFORMES"	"CORVIDAE"	"Podoces"	"panderi"	"Turkestan Ground-jay"	"LC"	791	2
"PASSERIFORMES"	"CORVIDAE"	"Podoces"	"pleskei"	"Iranian Ground-jay"	"LC"	791	3
"PASSERIFORMES"	"CORVIDAE"	"Psilorhinus"	"morio"	"Brown Jay"	"LC"	792	0
"PASSERIFORMES"	"CORVIDAE"	"Ptilostomus"	"afer"	"Piapiac"	"LC"	793	0
"PASSERIFORMES"	"CORVIDAE"	"Pyrrhocorax"	"pyrrhocorax"	"Red-billed Chough"	"LC"	794	0
"PASSERIFORMES"	"CORVIDAE"	"Pyrrhocorax"	"graculus"	"Yellow-billed Chough"	"LC"	794	1
"PASSERIFORMES"	"CORVIDAE"	"Temnurus"	"temnurus"	"Ratchet-tailed Treepie"	"LC"	795	0
"PASSERIFORMES"	"CORVIDAE"	"Urocissa"	"ornata"	"Sri Lanka Magpie"	"VU"	796	0
"PASSERIFORMES"	"CORVIDAE"	"Urocissa"	"caerulea"	"Taiwan Magpie"	"LC"	796	1
"PASSERIFORMES"	"CORVIDAE"	"Urocissa"	"flavirostris"	"Gold-billed Magpie"	"LC"	796	2
"PASSERIFORMES"	"CORVIDAE"	"Urocissa"	"erythrorhyncha"	"Blue Magpie"	"LC"	796	3
"PASSERIFORMES"	"CORVIDAE"	"Urocissa"	"whiteheadi"	"White-winged Magpie"	"LC"	796	4
"PASSERIFORMES"	"CORVIDAE"	"Zavattariornis"	"stresemanni"	"Ethiopian Bush-crow"	"EN"	797	0
"PASSERIFORMES"	"COTINGIDAE"	"Ampelioides"	"tschudii"	"Scaled Fruiteater"	"LC"	798	0
"PASSERIFORMES"	"COTINGIDAE"	"Ampelion"	"rubrocristatus"	"Red-crested Cotinga"	"LC"	799	0
"PASSERIFORMES"	"COTINGIDAE"	"Ampelion"	"rufaxilla"	"Chestnut-crested Cotinga"	"LC"	799	1
"PASSERIFORMES"	"COTINGIDAE"	"Calyptura"	"cristata"	"Kinglet Calyptura"	"CR"	800	0
"PASSERIFORMES"	"COTINGIDAE"	"Carpodectes"	"nitidus"	"Snowy Cotinga"	"LC"	801	1
"PASSERIFORMES"	"COTINGIDAE"	"Carpodectes"	"antoniae"	"Yellow-billed Cotinga"	"EN"	801	0
"PASSERIFORMES"	"COTINGIDAE"	"Carpodectes"	"hopkei"	"Black-tipped Cotinga"	"LC"	801	2
"PASSERIFORMES"	"COTINGIDAE"	"Carpornis"	"cucullata"	"Hooded Berryeater"	"NT"	802	1
"PASSERIFORMES"	"COTINGIDAE"	"Carpornis"	"melanocephala"	"Black-headed Berryeater"	"VU"	802	0
"PASSERIFORMES"	"COTINGIDAE"	"Cephalopterus"	"glabricollis"	"Bare-necked Umbrellabird"	"EN"	803	0
"PASSERIFORMES"	"COTINGIDAE"	"Cephalopterus"	"penduliger"	"Long-wattled Umbrellabird"	"VU"	803	1
"PASSERIFORMES"	"COTINGIDAE"	"Cephalopterus"	"ornatus"	"Amazonian Umbrellabird"	"LC"	803	2
"PASSERIFORMES"	"COTINGIDAE"	"Conioptilon"	"mcilhennyi"	"Black-faced Cotinga"	"LC"	804	0
"PASSERIFORMES"	"COTINGIDAE"	"Cotinga"	"amabilis"	"Lovely Cotinga"	"LC"	805	2
"PASSERIFORMES"	"COTINGIDAE"	"Cotinga"	"ridgwayi"	"Turquoise Cotinga"	"VU"	805	1
"PASSERIFORMES"	"COTINGIDAE"	"Cotinga"	"nattererii"	"Blue Cotinga"	"LC"	805	3
"PASSERIFORMES"	"COTINGIDAE"	"Cotinga"	"maynana"	"Plum-throated Cotinga"	"LC"	805	4
"PASSERIFORMES"	"COTINGIDAE"	"Cotinga"	"cotinga"	"Purple-breasted Cotinga"	"LC"	805	5
"PASSERIFORMES"	"COTINGIDAE"	"Cotinga"	"maculata"	"Banded Cotinga"	"EN"	805	0
"PASSERIFORMES"	"COTINGIDAE"	"Cotinga"	"cayana"	"Spangled Cotinga"	"LC"	805	6
"PASSERIFORMES"	"COTINGIDAE"	"Doliornis"	"remseni"	"Chestnut-bellied Cotinga"	"VU"	806	0
"PASSERIFORMES"	"COTINGIDAE"	"Doliornis"	"sclateri"	"Bay-vented Cotinga"	"VU"	806	1
"PASSERIFORMES"	"COTINGIDAE"	"Gymnoderus"	"foetidus"	"Bare-necked Fruitcrow"	"LC"	807	0
"PASSERIFORMES"	"COTINGIDAE"	"Haematoderus"	"militaris"	"Crimson Fruitcrow"	"LC"	808	0
"PASSERIFORMES"	"COTINGIDAE"	"Iodopleura"	"pipra"	"Buff-throated Purpletuft"	"NT"	809	0
"PASSERIFORMES"	"COTINGIDAE"	"Iodopleura"	"isabellae"	"White-browed Purpletuft"	"LC"	809	1
"PASSERIFORMES"	"COTINGIDAE"	"Iodopleura"	"fusca"	"Dusky Purpletuft"	"LC"	809	2
"PASSERIFORMES"	"COTINGIDAE"	"Laniisoma"	"elegans"	"Shrike-like Cotinga"	"LC"	810	0
"PASSERIFORMES"	"COTINGIDAE"	"Laniocera"	"rufescens"	"Speckled Mourner"	"LC"	811	0
"PASSERIFORMES"	"COTINGIDAE"	"Laniocera"	"hypopyrra"	"Cinereous Mourner"	"LC"	811	1
"PASSERIFORMES"	"COTINGIDAE"	"Lipaugus"	"fuscocinereus"	"Dusky Piha"	"LC"	812	3
"PASSERIFORMES"	"COTINGIDAE"	"Lipaugus"	"vociferans"	"Screaming Piha"	"LC"	812	4
"PASSERIFORMES"	"COTINGIDAE"	"Lipaugus"	"weberi"	"Chestnut-capped Piha"	"EN"	812	0
"PASSERIFORMES"	"COTINGIDAE"	"Lipaugus"	"unirufus"	"Rufous Piha"	"LC"	812	5
"PASSERIFORMES"	"COTINGIDAE"	"Lipaugus"	"lanioides"	"Cinnamon-vented Piha"	"NT"	812	2
"PASSERIFORMES"	"COTINGIDAE"	"Lipaugus"	"streptophorus"	"Rose-collared Piha"	"LC"	812	6
"PASSERIFORMES"	"COTINGIDAE"	"Lipaugus"	"uropygialis"	"Scimitar-winged Piha"	"VU"	812	1
"PASSERIFORMES"	"COTINGIDAE"	"Oxyruncus"	"cristatus"	"Sharpbill"	"LC"	813	0
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"viridis"	"Green-backed Becard"	"LC"	814	1
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"versicolor"	"Barred Becard"	"LC"	814	2
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"cinnamomeus"	"Cinnamon Becard"	"LC"	814	3
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"castaneus"	"Chestnut-crowned Becard"	"LC"	814	4
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"polychopterus"	"White-winged Becard"	"LC"	814	5
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"major"	"Grey-collared Becard"	"LC"	814	6
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"albogriseus"	"Black-and-white Becard"	"LC"	814	7
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"marginatus"	"Black-capped Becard"	"LC"	814	8
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"surinamus"	"Glossy-backed Becard"	"LC"	814	9
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"rufus"	"Cinereous Becard"	"LC"	814	10
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"spodiurus"	"Slaty Becard"	"EN"	814	0
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"aglaiae"	"Rose-throated Becard"	"LC"	814	11
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"homochrous"	"One-coloured Becard"	"LC"	814	12
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"minor"	"Pink-throated Becard"	"LC"	814	13
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"niger"	"Jamaican Becard"	"LC"	814	14
"PASSERIFORMES"	"COTINGIDAE"	"Pachyramphus"	"validus"	"Crested Becard"	"LC"	814	15
"PASSERIFORMES"	"COTINGIDAE"	"Perissocephalus"	"tricolor"	"Capuchinbird"	"LC"	815	0
"PASSERIFORMES"	"COTINGIDAE"	"Phibalura"	"flavirostris"	"Swallow-tailed Cotinga"	"NT"	816	1
"PASSERIFORMES"	"COTINGIDAE"	"Phibalura"	"boliviana"	"Palkachupa Cotinga"	"EN"	816	0
"PASSERIFORMES"	"COTINGIDAE"	"Phoenicircus"	"nigricollis"	"Black-necked Red-cotinga"	"LC"	817	0
"PASSERIFORMES"	"COTINGIDAE"	"Phoenicircus"	"carnifex"	"Guianan Red-cotinga"	"LC"	817	1
"PASSERIFORMES"	"COTINGIDAE"	"Phytotoma"	"raimondii"	"Peruvian Plantcutter"	"EN"	818	0
"PASSERIFORMES"	"COTINGIDAE"	"Phytotoma"	"rutila"	"White-tipped Plantcutter"	"LC"	818	1
"PASSERIFORMES"	"COTINGIDAE"	"Phytotoma"	"rara"	"Rufous-tailed Plantcutter"	"LC"	818	2
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"riefferii"	"Green-and-black Fruiteater"	"LC"	819	1
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"intermedia"	"Band-tailed Fruiteater"	"LC"	819	2
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"arcuata"	"Barred Fruiteater"	"LC"	819	3
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"aureopectus"	"Golden-breasted Fruiteater"	"LC"	819	4
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"jucunda"	"Orange-breasted Fruiteater"	"LC"	819	5
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"lubomirskii"	"Black-chested Fruiteater"	"LC"	819	6
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"pulchra"	"Masked Fruiteater"	"LC"	819	7
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"chlorolepidota"	"Fiery-throated Fruiteater"	"NT"	819	0
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"frontalis"	"Scarlet-breasted Fruiteater"	"LC"	819	8
"PASSERIFORMES"	"COTINGIDAE"	"Pipreola"	"formosa"	"Handsome Fruiteater"	"LC"	819	9
