"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Amblysomus"	"corriae"	"Fynbos Golden Mole"	"NT"	0	2
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Amblysomus"	"hottentotus"	"Hottentot Golden Mole, Zulu Golden Mole"	"LC"	0	4
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Amblysomus"	"marleyi"	"Marley's Golden Mole"	"EN"	0	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Amblysomus"	"robustus"	"Robust Golden Mole"	"VU"	0	1
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Amblysomus"	"septentrionalis"	"Highveld Golden Mole"	"NT"	0	3
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Calcochloris"	"obtusirostris"	"Yellow Golden Mole"	"LC"	1	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Carpitalpa"	"arendsi"	"Arend's Golden Mole"	"VU"	2	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Chlorotalpa"	"duthieae"	"Duthie's Golden Mole"	"VU"	3	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Chlorotalpa"	"sclateri"	"Sclater's Golden Mole"	"LC"	3	1
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Chrysochloris"	"asiatica"	"Cape Golden Mole"	"LC"	4	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Chrysochloris"	"stuhlmanni"	"Stuhlmann's Golden Mole"	"LC"	4	1
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Chrysospalax"	"trevelyani"	"Giant Golden Mole"	"EN"	5	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Chrysospalax"	"villosus"	"Rough-haired Golden Mole"	"VU"	5	1
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Cryptochloris"	"wintoni"	"De Winton's Golden Mole"	"CR"	6	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Cryptochloris"	"zyli"	"Van Zyl's Golden Mole"	"EN"	6	1
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Eremitalpa"	"granti"	"Grant's Golden Mole"	"LC"	7	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Neamblysomus"	"gunningi"	"Gunning's Golden Mole"	"EN"	8	0
"AFROSORICIDA"	"CHRYSOCHLORIDAE"	"Neamblysomus"	"julianae"	"Juliana's Golden Mole"	"VU"	8	1
"AFROSORICIDA"	"TENRECIDAE"	"Echinops"	"telfairi"	"Lesser Hedgehog Tenrec"	"LC"	9	0
"AFROSORICIDA"	"TENRECIDAE"	"Geogale"	"aurita"	"Large-eared Tenrec"	"LC"	10	0
"AFROSORICIDA"	"TENRECIDAE"	"Hemicentetes"	"nigriceps"	"Highland Streaked Tenrec"	"LC"	11	0
"AFROSORICIDA"	"TENRECIDAE"	"Hemicentetes"	"semispinosus"	"Lowland Streaked Tenrec"	"LC"	11	1
"AFROSORICIDA"	"TENRECIDAE"	"Limnogale"	"mergulus"	"Web-footed Tenrec, Aquatic Tenrec"	"VU"	12	0
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"brevicaudata"	"Short-tailed Shrew Tenrec"	"LC"	13	5
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"cowani"	"Cowan's Shrew Tenrec"	"LC"	13	6
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"dobsoni"	"Dobson's Shrew Tenrec"	"LC"	13	7
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"drouhardi"	"Drouhard's Shrew Tenrec, Striped Shrew Tenrec"	"LC"	13	8
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"dryas"	"Dryad Shrew Tenrec, Tree Shrew Tenrec"	"VU"	13	2
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"fotsifotsy"	"Pale Shrew Tenrec, Pale-footed Shrew Tenrec"	"LC"	13	9
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"gracilis"	"Gracile Shrew Tenrec"	"LC"	13	10
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"gymnorhyncha"	"Naked-nosed Shrew Tenrec"	"LC"	13	11
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"jenkinsae"	"Jenkins' Shrew Tenrec"	"EN"	13	0
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"jobihely"	"Northern Shrew Tenrec"	"EN"	13	1
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"longicaudata"	"Lesser Long-tailed Shrew Tenrec"	"LC"	13	12
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"majori"	"Major's Long-tailed Tenrec"	"LC"	13	13
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"monticola"	"Montane Shrew Tenrec, Mountain Shrew Tenrec"	"VU"	13	3
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"nasoloi"	"Nasolo's Shrew Tenrec"	"VU"	13	4
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"parvula"	"Pygmy Shrew Tenrec"	"LC"	13	14
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"principula"	"Greater Long-tailed Shrew Tenrec"	"LC"	13	15
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"pusilla"	"Least Shrew Tenrec, Lesser Shrew Tenrec"	"LC"	13	16
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"soricoides"	"Shrew-toothed Shrew Tenrec, Shrew Tenrec"	"LC"	13	17
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"taiva"	"Taiva Shrew Tenrec"	"LC"	13	18
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"talazaci"	"Talzac's Shrew Tenrec"	"LC"	13	19
"AFROSORICIDA"	"TENRECIDAE"	"Microgale"	"thomasi"	"Thomas' Shrew Tenrec, Thomas's Shrew Tenrec"	"LC"	13	20
"AFROSORICIDA"	"TENRECIDAE"	"Micropotamogale"	"lamottei"	"Nimba Otter Shrew, Pygmy Otter-shrew"	"EN"	14	0
"AFROSORICIDA"	"TENRECIDAE"	"Micropotamogale"	"ruwenzorii"	"Rwenzori Otter Shrew, Ruwenzori Otter Shrew"	"NT"	14	1
"AFROSORICIDA"	"TENRECIDAE"	"Oryzorictes"	"hova"	"Mole-like Rice Tenrec, Hova Rice Tenrec, Hova Mole Tenrec, Fossorial Tenrec"	"LC"	15	0
"AFROSORICIDA"	"TENRECIDAE"	"Potamogale"	"velox"	"Giant Otter Shrew, Giant Otter-shrew"	"LC"	16	0
"AFROSORICIDA"	"TENRECIDAE"	"Setifer"	"setosus"	"Greater Hedgehog Tenrec, Large Madagascar Hedgehog"	"LC"	17	0
"AFROSORICIDA"	"TENRECIDAE"	"Tenrec"	"ecaudatus"	"Tailess Tenrec, Common Tenrec"	"LC"	18	0
"CARNIVORA"	"AILURIDAE"	"Ailurus"	"fulgens"	"Red Panda, Lesser Panda, Red Cat-bear"	"VU"	19	0
"CARNIVORA"	"CANIDAE"	"Alopex"	"lagopus"	"Arctic Fox, Polar Fox"	"LC"	20	0
"CARNIVORA"	"CANIDAE"	"Atelocynus"	"microtis"	"Short-eared Dog, Small-eared Dog, Small-eared Zorro, Short-eared Fox"	"NT"	21	0
"CARNIVORA"	"CANIDAE"	"Canis"	"adustus"	"Side-striped Jackal"	"LC"	22	2
"CARNIVORA"	"CANIDAE"	"Canis"	"aureus"	"Golden Jackal, Asiatic Jackal, Common Jackal"	"LC"	22	3
"CARNIVORA"	"CANIDAE"	"Canis"	"latrans"	"Coyote, American Jackal, Brush Wolf, Prairie Wolf"	"LC"	22	4
"CARNIVORA"	"CANIDAE"	"Canis"	"lupus"	"Gray Wolf, Tundra Wolf, Arctic Wolf, Grey Wolf, Mexican Wolf, Plains Wolf, Timber Wolf, Common Wolf, Wolf"	"LC"	22	5
"CARNIVORA"	"CANIDAE"	"Canis"	"mesomelas"	"Black-backed Jackal, Chacal À Chabraque, Silver-backed Jackal"	"LC"	22	6
"CARNIVORA"	"CANIDAE"	"Canis"	"rufus"	"Red Wolf"	"CR"	22	0
"CARNIVORA"	"CANIDAE"	"Canis"	"simensis"	"Ethiopian Wolf, Simien Jackal, Simien Fox"	"EN"	22	1
"CARNIVORA"	"CANIDAE"	"Cerdocyon"	"thous"	"Crab-eating Fox, Common Fox, Crab-eating Zorro, Forest Fox, Savannah Fox, Common Zorro"	"LC"	23	0
"CARNIVORA"	"CANIDAE"	"Chrysocyon"	"brachyurus"	"Maned Wolf"	"NT"	24	0
"CARNIVORA"	"CANIDAE"	"Cuon"	"alpinus"	"Dhole, Red Dog, Indian Wild Dog, Asiatic Wild Dog"	"EN"	25	0
"CARNIVORA"	"CANIDAE"	"Lycaon"	"pictus"	"African Wild Dog, Painted Hunting Dog, Cape Hunting Dog"	"EN"	26	0
"CARNIVORA"	"CANIDAE"	"Nyctereutes"	"procyonoides"	"Racoon Dog"	"LC"	27	0
"CARNIVORA"	"CANIDAE"	"Otocyon"	"megalotis"	"Bat-eared Fox"	"LC"	28	0
"CARNIVORA"	"CANIDAE"	"Pseudalopex"	"culpaeus"	"Culpeo, Andean Fox"	"LC"	29	2
"CARNIVORA"	"CANIDAE"	"Pseudalopex"	"fulvipes"	"Darwin's Fox"	"CR"	29	0
"CARNIVORA"	"CANIDAE"	"Pseudalopex"	"griseus"	"South American Grey Fox, Argentine Gray Fox, Grey Zorro"	"LC"	29	3
"CARNIVORA"	"CANIDAE"	"Pseudalopex"	"gymnocercus"	"Pampas Fox, Azara's Zorro, Azara's Fox, Azara's Fox"	"LC"	29	4
"CARNIVORA"	"CANIDAE"	"Pseudalopex"	"sechurae"	"Sechura Fox, Peruvian Desert Fox, Sechura Desert Fox"	"NT"	29	1
"CARNIVORA"	"CANIDAE"	"Pseudalopex"	"vetulus"	"Hoary Fox, Small-toothed Dog, Hoary Zorro"	"LC"	29	5
"CARNIVORA"	"CANIDAE"	"Speothos"	"venaticus"	"Bush Dog, Vinegar Dog, Savannah Dog"	"NT"	30	0
"CARNIVORA"	"CANIDAE"	"Urocyon"	"cinereoargenteus"	"Grey Fox, Tree Fox, Gray Fox"	"LC"	31	1
"CARNIVORA"	"CANIDAE"	"Urocyon"	"littoralis"	"Island Fox, California Channel Island Fox, Channel Islands Fox, Island Gray Fox, Island Grey Fox"	"NT"	31	0
"CARNIVORA"	"CANIDAE"	"Vulpes"	"bengalensis"	"Bengal Fox, Indian Fox"	"LC"	32	0
"CARNIVORA"	"CANIDAE"	"Vulpes"	"cana"	"Blanford's Fox, Hoary Fox, Corsac, Dog Fox, Afghan Fox, Steppe Fox"	"LC"	32	1
"CARNIVORA"	"CANIDAE"	"Vulpes"	"chama"	"Cape Fox, Silver Jackal, Silver Fox"	"LC"	32	2
"CARNIVORA"	"CANIDAE"	"Vulpes"	"corsac"	"Corsac Fox, Corsac"	"LC"	32	3
"CARNIVORA"	"CANIDAE"	"Vulpes"	"ferrilata"	"Tibetan Fox, Tibetan Sand Fox, Sand Fox"	"LC"	32	4
"CARNIVORA"	"CANIDAE"	"Vulpes"	"macrotis"	"Kit Fox, Desert Fox"	"LC"	32	5
"CARNIVORA"	"CANIDAE"	"Vulpes"	"pallida"	"Pale Fox, Pallid Fox, African Sand Fox"	"LC"	32	6
"CARNIVORA"	"CANIDAE"	"Vulpes"	"rueppellii"	"Rüppel's Fox, Rüppell's Sand Fox, Rüppell's Fox, Rüppell's Sand Fox, Rüeppell's Fox, Rueppell's Fox, Sand Fox"	"LC"	32	7
"CARNIVORA"	"CANIDAE"	"Vulpes"	"velox"	"Swift Fox"	"LC"	32	8
"CARNIVORA"	"CANIDAE"	"Vulpes"	"vulpes"	"Red Fox, Silver Fox, Cross Fox"	"LC"	32	9
"CARNIVORA"	"CANIDAE"	"Vulpes"	"zerda"	"Fennec Fox"	"LC"	32	10
"CARNIVORA"	"EUPLERIDAE"	"Cryptoprocta"	"ferox"	"Fossa"	"VU"	33	0
"CARNIVORA"	"EUPLERIDAE"	"Eupleres"	"goudotii"	"Falanouc, Small-toothed Mongoose, Malagasy Mongoose, Slender Fanalouc, Fanalouc"	"NT"	34	0
"CARNIVORA"	"EUPLERIDAE"	"Fossa"	"fossana"	"Fanaloka, Malagasy Civet, Striped Civet"	"NT"	35	0
"CARNIVORA"	"EUPLERIDAE"	"Galidia"	"elegans"	"Malagasy Ring-tailed Mongoose, Ring-tailed Mongoose"	"LC"	36	0
"CARNIVORA"	"EUPLERIDAE"	"Galidictis"	"fasciata"	"Broad-striped Mongoose, Malagasy Broad-striped Mongoose"	"NT"	37	1
"CARNIVORA"	"EUPLERIDAE"	"Galidictis"	"grandidieri"	"Giant-striped Mongoose, Grandidier's Mongoose"	"EN"	37	0
"CARNIVORA"	"EUPLERIDAE"	"Mungotictis"	"decemlineata"	"Malagasy Narrow-striped Mongoose, Narrow-striped Mongoose"	"VU"	38	0
"CARNIVORA"	"EUPLERIDAE"	"Salanoia"	"concolor"	"Brown-tailed Mongoose, Malagasy Brown-tailed Mongoose, Salano"	"VU"	39	0
"CARNIVORA"	"FELIDAE"	"Acinonyx"	"jubatus"	"Cheetah, Hunting Leopard"	"VU"	40	0
"CARNIVORA"	"FELIDAE"	"Caracal"	"aurata"	"African Golden Cat, Golden Cat"	"NT"	41	0
"CARNIVORA"	"FELIDAE"	"Caracal"	"caracal"	"Caracal, Desert Lynx, African Caracal, Asian Caracal"	"LC"	41	1
"CARNIVORA"	"FELIDAE"	"Felis"	"chaus"	"Jungle Cat, Reed Cat, REED CAT, Swamp Cat, SWAMP CAT"	"LC"	42	2
"CARNIVORA"	"FELIDAE"	"Felis"	"margarita"	"Sand Cat, Sand Dune Cat"	"NT"	42	1
"CARNIVORA"	"FELIDAE"	"Felis"	"nigripes"	"Black-footed Cat, Small-spotted Cat"	"VU"	42	0
"CARNIVORA"	"FELIDAE"	"Felis"	"silvestris"	"Wild Cat, Wildcat"	"LC"	42	3
"CARNIVORA"	"FELIDAE"	"Leopardus"	"colocolo"	"Pampas Cat, Chilean Pampa Cat"	"NT"	43	3
"CARNIVORA"	"FELIDAE"	"Leopardus"	"geoffroyi"	"Geoffroy's Cat"	"NT"	43	4
"CARNIVORA"	"FELIDAE"	"Leopardus"	"guigna"	"Guiña, Kodkod, Chilean Cat"	"VU"	43	1
"CARNIVORA"	"FELIDAE"	"Leopardus"	"jacobita"	"Andean Cat, Mountain Cat, Andean Mountain Cat"	"EN"	43	0
"CARNIVORA"	"FELIDAE"	"Leopardus"	"pardalis"	"Ocelot"	"LC"	43	6
"CARNIVORA"	"FELIDAE"	"Leopardus"	"tigrinus"	"Oncilla, Little Spotted Cat, Tiger Cat, Little Tiger Cat"	"VU"	43	2
"CARNIVORA"	"FELIDAE"	"Leopardus"	"wiedii"	"Margay, Tree Ocelot"	"NT"	43	5
"CARNIVORA"	"FELIDAE"	"Leptailurus"	"serval"	"Serval"	"LC"	44	0
"CARNIVORA"	"FELIDAE"	"Lynx"	"canadensis"	"Canada Lynx, American Lynx"	"LC"	45	1
"CARNIVORA"	"FELIDAE"	"Lynx"	"lynx"	"Eurasian Lynx"	"LC"	45	2
"CARNIVORA"	"FELIDAE"	"Lynx"	"pardinus"	"Iberian Lynx, Spanish Lynx, Pardel Lynx"	"CR"	45	0
"CARNIVORA"	"FELIDAE"	"Lynx"	"rufus"	"Bobcat, Bay Lynx"	"LC"	45	3
"CARNIVORA"	"FELIDAE"	"Neofelis"	"diardi"	"Sunda Clouded Leopard, Sunda Islands Clouded Leopard, Enkuli Clouded Leopard, Sundaland Clouded Leopard"	"VU"	46	0
"CARNIVORA"	"FELIDAE"	"Neofelis"	"nebulosa"	"Clouded Leopard"	"VU"	46	1
"CARNIVORA"	"FELIDAE"	"Otocolobus"	"manul"	"Pallas's Cat, Manul"	"NT"	47	0
"CARNIVORA"	"FELIDAE"	"Panthera"	"leo"	"Lion, African Lion"	"VU"	48	2
"CARNIVORA"	"FELIDAE"	"Panthera"	"onca"	"Jaguar"	"NT"	48	3
"CARNIVORA"	"FELIDAE"	"Panthera"	"pardus"	"Leopard"	"NT"	48	4
"CARNIVORA"	"FELIDAE"	"Panthera"	"tigris"	"Tiger"	"EN"	48	0
"CARNIVORA"	"FELIDAE"	"Panthera"	"uncia"	"Snow Leopard, Ounce"	"EN"	48	1
"CARNIVORA"	"FELIDAE"	"Pardofelis"	"badia"	"Borneo Bay Cat, Bay Cat, Bornean Marbled Cat, Bornean Bay Cat"	"EN"	49	0
"CARNIVORA"	"FELIDAE"	"Pardofelis"	"marmorata"	"Marbled Cat"	"VU"	49	1
"CARNIVORA"	"FELIDAE"	"Pardofelis"	"temminckii"	"Asiatic Golden Cat, Temminck's Cat, Golden Cat"	"NT"	49	2
"CARNIVORA"	"FELIDAE"	"Prionailurus"	"bengalensis"	"Leopard Cat"	"LC"	50	3
"CARNIVORA"	"FELIDAE"	"Prionailurus"	"planiceps"	"Flat-headed Cat"	"EN"	50	0
"CARNIVORA"	"FELIDAE"	"Prionailurus"	"rubiginosus"	"Rusty-spotted Cat"	"VU"	50	2
"CARNIVORA"	"FELIDAE"	"Prionailurus"	"viverrinus"	"Fishing Cat"	"EN"	50	1
"CARNIVORA"	"FELIDAE"	"Puma"	"concolor"	"Puma, Mountain Lion, Cougar, Red Tiger, Deer Tiger"	"LC"	51	0
"CARNIVORA"	"FELIDAE"	"Puma"	"yagouaroundi"	"Jaguarundi, Eyra Cat"	"LC"	51	1
"CARNIVORA"	"HERPESTIDAE"	"Atilax"	"paludinosus"	"Marsh Mongoose, Water Mongoose"	"LC"	52	0
"CARNIVORA"	"HERPESTIDAE"	"Bdeogale"	"crassicauda"	"Bushy-tailed Mongoose, Sokoke Bushy-tailed Mongoose"	"LC"	53	2
"CARNIVORA"	"HERPESTIDAE"	"Bdeogale"	"jacksoni"	"Jackson's Mongoose"	"NT"	53	1
"CARNIVORA"	"HERPESTIDAE"	"Bdeogale"	"nigripes"	"Black-footed Mogoose, Black-legged Mongoose"	"LC"	53	3
"CARNIVORA"	"HERPESTIDAE"	"Bdeogale"	"omnivora"	"Sokoke Bushy-tailed Mongoose"	"VU"	53	0
"CARNIVORA"	"HERPESTIDAE"	"Crossarchus"	"alexandri"	"Alexander's Cusimanse"	"LC"	54	0
"CARNIVORA"	"HERPESTIDAE"	"Crossarchus"	"obscurus"	"Common Cusimanse, Cusimanse, Long-nosed Cusimanse"	"LC"	54	1
"CARNIVORA"	"HERPESTIDAE"	"Crossarchus"	"platycephalus"	"Cameroon Cusimanse, Flat-headed Cusimanse"	"LC"	54	2
"CARNIVORA"	"HERPESTIDAE"	"Cynictis"	"penicillata"	"Yellow Mongoose"	"LC"	55	0
"CARNIVORA"	"HERPESTIDAE"	"Helogale"	"hirtula"	"Somali Dwarf Mongoose, Ethiopian Dwarf Mongoose, Desert Dwarf Mongoose"	"LC"	56	0
"CARNIVORA"	"HERPESTIDAE"	"Helogale"	"parvula"	"Common Dwarf Mongoose, Dwarf Mongoose"	"LC"	56	1
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"brachyurus"	"Short-tailed Mongoose"	"LC"	57	1
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"edwardsii"	"Indian Grey Mongoose"	"LC"	57	2
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"flavescens"	"Kaokoveld Slender Mongoose, Black Slender Mongoose, Angolan Slender Mongoose"	"LC"	57	3
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"fuscus"	"Indian Brown Mongoose, Brown Mongoose"	"VU"	57	0
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"ichneumon"	"Eyptian Mongoose, Large Grey Mongoose, Ichneumon, Egyptian Mongoose"	"LC"	57	4
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"javanicus"	"Small Asian Mongoose, Javan Mongoose, Small Indian Mongoose"	"LC"	57	5
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"naso"	"Long-nosed Mongoose"	"LC"	57	6
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"ochraceus"	"Somali Slender Mongoose, Somalian Slender Mongoose"	"LC"	57	7
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"pulverulentus"	"Cape Grey Mongoose, Small Grey Mongoose"	"LC"	57	8
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"sanguineus"	"Slender Mongoose"	"LC"	57	9
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"smithii"	"Ruddy Mongoose"	"LC"	57	10
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"urva"	"Crab-eating Mongoose"	"LC"	57	11
"CARNIVORA"	"HERPESTIDAE"	"Herpestes"	"vitticollis"	"Stripe-necked Mongoose, Striped-necked Mongoose"	"LC"	57	12
"CARNIVORA"	"HERPESTIDAE"	"Ichneumia"	"albicauda"	"White-tailed Mongoose"	"LC"	58	0
"CARNIVORA"	"HERPESTIDAE"	"Liberiictis"	"kuhni"	"Liberian Mongoose"	"VU"	59	0
"CARNIVORA"	"HERPESTIDAE"	"Mungos"	"gambianus"	"Gambian Mongoose"	"LC"	60	0
"CARNIVORA"	"HERPESTIDAE"	"Mungos"	"mungo"	"Banded Mongoose"	"LC"	60	1
"CARNIVORA"	"HERPESTIDAE"	"Paracynictis"	"selousi"	"Selous' Mongoose"	"LC"	61	0
"CARNIVORA"	"HERPESTIDAE"	"Rhynchogale"	"melleri"	"Meller's Mongoose"	"LC"	62	0
"CARNIVORA"	"HERPESTIDAE"	"Suricata"	"suricatta"	"Meerkat, Slender-tailed Meerkat, Suricate"	"LC"	63	0
"CARNIVORA"	"HYAENIDAE"	"Crocuta"	"crocuta"	"Spotted Hyaena"	"LC"	64	0
"CARNIVORA"	"HYAENIDAE"	"Hyaena"	"brunnea"	"Brown Hyaena"	"NT"	65	0
"CARNIVORA"	"HYAENIDAE"	"Hyaena"	"hyaena"	"Striped Hyaena"	"NT"	65	1
"CARNIVORA"	"HYAENIDAE"	"Proteles"	"cristata"	"Aardwolf"	"LC"	66	0
"CARNIVORA"	"MEPHITIDAE"	"Conepatus"	"chinga"	"Molina's Hog-nosed Skunk"	"LC"	67	0
"CARNIVORA"	"MEPHITIDAE"	"Conepatus"	"humboldtii"	"Humboldt's Hog-nosed Skunk, Patagonian Hog-nosed Skunk"	"LC"	67	1
"CARNIVORA"	"MEPHITIDAE"	"Conepatus"	"leuconotus"	"American Hog-nosed Skunk, White-backed Hog-nosed Skunk, Eastern Hog-nosed Skunk"	"LC"	67	2
"CARNIVORA"	"MEPHITIDAE"	"Conepatus"	"semistriatus"	"Striped Hog-nosed Skunk, Amazonian Hog-nosed Skunk"	"LC"	67	3
"CARNIVORA"	"MEPHITIDAE"	"Mephitis"	"macroura"	"Hooded Skunk"	"LC"	68	0
"CARNIVORA"	"MEPHITIDAE"	"Mephitis"	"mephitis"	"Striped Skunk"	"LC"	68	1
"CARNIVORA"	"MEPHITIDAE"	"Mydaus"	"javanensis"	"Sunda Stink-badger, Indonesian Stink Badger, Malay Badger Or Teledu, Malayan Stink Badger, Sunda Stink Badger"	"LC"	69	0
"CARNIVORA"	"MEPHITIDAE"	"Mydaus"	"marchei"	"Palawan Stink-badger, Palawan Stink Badger"	"LC"	69	1
"CARNIVORA"	"MEPHITIDAE"	"Spilogale"	"angustifrons"	"Southern Spotted Skunk"	"LC"	70	1
"CARNIVORA"	"MEPHITIDAE"	"Spilogale"	"gracilis"	"Western Spotted Skunk"	"LC"	70	2
"CARNIVORA"	"MEPHITIDAE"	"Spilogale"	"putorius"	"Eastern Spotted Skunk, Spotted Skunk"	"LC"	70	3
"CARNIVORA"	"MEPHITIDAE"	"Spilogale"	"pygmaea"	"Pygmy Spotted Skunk"	"VU"	70	0
"CARNIVORA"	"MUSTELIDAE"	"Aonyx"	"capensis"	"African Clawless Otter, Cape Clawless Otter"	"LC"	71	1
"CARNIVORA"	"MUSTELIDAE"	"Aonyx"	"cinerea"	"Asian Small-clawed Otter, Small-clawed Otter, Oriental Small-clawed Otter"	"VU"	71	0
"CARNIVORA"	"MUSTELIDAE"	"Aonyx"	"congicus"	"Congo Clawless Otter, Zaire Clawless Otter, Small-clawed Otter, Small-toothed Clawless Otter, Cameroon Clawless Otter"	"LC"	71	2
"CARNIVORA"	"MUSTELIDAE"	"Arctonyx"	"collaris"	"Hog Badger"	"NT"	72	0
"CARNIVORA"	"MUSTELIDAE"	"Eira"	"barbara"	"Tayra, Greyheaded Tayra"	"LC"	73	0
"CARNIVORA"	"MUSTELIDAE"	"Enhydra"	"lutris"	"Sea Otter"	"EN"	74	0
"CARNIVORA"	"MUSTELIDAE"	"Galictis"	"cuja"	"Lesser Grison"	"LC"	75	0
"CARNIVORA"	"MUSTELIDAE"	"Galictis"	"vittata"	"Greater Grison"	"LC"	75	1
"CARNIVORA"	"MUSTELIDAE"	"Gulo"	"gulo"	"Wolverine"	"LC"	76	0
"CARNIVORA"	"MUSTELIDAE"	"Ictonyx"	"libyca"	"Libyan Striped Weasel, Saharan Striped Polecat, Saharan Striped Weasel"	"LC"	77	0
"CARNIVORA"	"MUSTELIDAE"	"Ictonyx"	"striatus"	"Zorilla, Striped Weasel, Striped Polecat"	"LC"	77	1
"CARNIVORA"	"MUSTELIDAE"	"Lontra"	"canadensis"	"North American Otter, Northern River Otter, North American River Otter"	"LC"	78	2
"CARNIVORA"	"MUSTELIDAE"	"Lontra"	"felina"	"Marine Otter, Sea Cat"	"EN"	78	0
"CARNIVORA"	"MUSTELIDAE"	"Lontra"	"provocax"	"Southern River Otter, Huillin"	"EN"	78	1
"CARNIVORA"	"MUSTELIDAE"	"Lutra"	"lutra"	"Eurasian Otter, European Otter, European River Otter, Old World Otter, Common Otter"	"NT"	79	1
"CARNIVORA"	"MUSTELIDAE"	"Lutra"	"maculicollis"	"Spotted-necked Otter, Speckle-throated Otter, Spot-necked Otter"	"LC"	79	2
"CARNIVORA"	"MUSTELIDAE"	"Lutra"	"sumatrana"	"Hairy-nosed Otter"	"EN"	79	0
"CARNIVORA"	"MUSTELIDAE"	"Lutrogale"	"perspicillata"	"Smooth-coated Otter, Indian Smooth-coated Otter"	"VU"	80	0
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"americana"	"American Marten, American Pine Marten"	"LC"	81	1
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"flavigula"	"Yellow-throated Marten, Javan Yellow-throated Marten"	"LC"	81	2
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"foina"	"Stone Marten, Beech Marten"	"LC"	81	3
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"gwatkinsii"	"Nilgiri Marten"	"VU"	81	0
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"martes"	"European Pine Marten, Pine Marten, Pine Martin, European Pine Martin"	"LC"	81	4
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"melampus"	"Japanese Marten, Tsushima Island Marten"	"LC"	81	5
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"pennanti"	"Fisher"	"LC"	81	6
"CARNIVORA"	"MUSTELIDAE"	"Martes"	"zibellina"	"SABLE, Japanese Sable, Sable"	"LC"	81	7
"CARNIVORA"	"MUSTELIDAE"	"Meles"	"anakuma"	"Japanese Badger"	"LC"	82	0
"CARNIVORA"	"MUSTELIDAE"	"Meles"	"leucurus"	"Asian Badger"	"LC"	82	1
"CARNIVORA"	"MUSTELIDAE"	"Meles"	"meles"	"Eurasian Badger, Badger"	"LC"	82	2
"CARNIVORA"	"MUSTELIDAE"	"Mellivora"	"capensis"	"Honey Badger"	"LC"	83	0
